city,rooms_semi_integer,rooms,extra_space,floor,surface_m2,NIS,property_type,price_surface
Rishon LeTzion,2,2,0,0,55,3900,housing unit,70.91
Rishon LeTzion,2,2,0,1,60,3500,apartment,58.33
Rishon LeTzion,3,3,0,4,106,4900,apartment,46.23
Rishon LeTzion,4,4,0,2,100,5000,apartment,50
Rishon LeTzion,4,4,0,4,100,5200,apartment,52
Rishon LeTzion,4,4,0,2,110,5000,apartment,45.45
Rishon LeTzion,4,4,0,6,100,5700,apartment,57
Rishon LeTzion,2,2,0,3,45,4900,apartment,108.89
Rishon LeTzion,1.5,1,1,1,25,3250,housing unit,130
Rishon LeTzion,3.5,3,1,1,80,4200,apartment,52.5
Rishon LeTzion,3.5,3,1,1,82,6500,apartment,79.27
Rishon LeTzion,3,3,0,4,80,5000,apartment,62.5
Rishon LeTzion,3,3,0,9,80,5500,apartment,68.75
Rishon LeTzion,3.5,3,1,2,89,5100,apartment,57.3
Rishon LeTzion,5,5,0,7,169,9000,duplex,53.25
Rishon LeTzion,2,2,0,0,52,3500,housing unit,67.31
Rishon LeTzion,1,1,0,3,20,2100,apartment,105
Rishon LeTzion,4,4,0,4,120,6000,apartment,50
Rishon LeTzion,3,3,0,3,85,4400,apartment,51.76
Rishon LeTzion,4,4,0,4,110,5500,apartment,50
Rishon LeTzion,2,2,0,3,50,3500,apartment,70
Rishon LeTzion,4,4,0,0,85,5300,apartment,62.35
Rishon LeTzion,3,3,0,1,89,5000,apartment,56.18
Rishon LeTzion,2.5,2,1,3,50,5000,apartment,100
Rishon LeTzion,4,4,0,2,110,5200,apartment,47.27
Rishon LeTzion,4,4,0,4,90,6300,apartment,70
Rishon LeTzion,3,3,0,2,60,4500,apartment,75
Rishon LeTzion,2.5,2,1,1,70,4600,apartment,65.71
Rishon LeTzion,4,4,0,4,105,6800,apartment,64.76
Rishon LeTzion,3,3,0,4,85,5500,apartment,64.71
Rishon LeTzion,4,4,0,1,91,5800,apartment,63.74
Rishon LeTzion,8,8,0,0,250,12000,other,48
Rishon LeTzion,3,3,0,4,173,6000,penthouse,34.68
Rishon LeTzion,3,3,0,0,90,4500,housing unit,50
Rishon LeTzion,3,3,0,5,96,6750,apartment,70.31
Rishon LeTzion,1,1,0,0,40,3250,housing unit,81.25
Rishon LeTzion,2,2,0,0,25,2900,apartment,116
Rishon LeTzion,3,3,0,0,80,4000,housing unit,50
Rishon LeTzion,4,4,0,4,110,5100,apartment,46.36
Rishon LeTzion,4.5,4,1,4,120,7800,apartment,65
Rishon LeTzion,5,5,0,5,113,7000,apartment,61.95
Rishon LeTzion,4,4,0,6,100,6300,apartment,63
Rishon LeTzion,5,5,0,1,130,6500,apartment,50
Rishon LeTzion,5,5,0,3,125,7000,apartment,56
Rishon LeTzion,4,4,0,4,95,5500,apartment,57.89
Rishon LeTzion,5,5,0,3,120,7500,apartment,62.5
Rishon LeTzion,4,4,0,11,130,8000,apartment,61.54
Rishon LeTzion,4,4,0,4,170,7600,penthouse,44.71
Rishon LeTzion,3,3,0,4,83,4900,apartment,59.04
Rishon LeTzion,4,4,0,1,95,4000,penthouse,42.11
Rishon LeTzion,6,6,0,4,160,7400,duplex,46.25
Rishon LeTzion,5,5,0,9,160,9700,penthouse,60.63
Rishon LeTzion,3,3,0,2,86,4200,apartment,48.84
Rishon LeTzion,4,4,0,11,130,8700,apartment,66.92
Rishon LeTzion,3,3,0,0,70,3700,housing unit,52.86
Rishon LeTzion,8,8,0,0,320,15000,house,46.88
Rishon LeTzion,7,7,0,6,250,8900,duplex,35.6
Rehovot,5,5,0,6,150,10000,duplex,66.67
Rehovot,3,3,0,2,65,3900,apartment,60
Rehovot,4,4,0,4,115,5500,apartment,47.83
Rehovot,3.5,3,1,2,70,4900,apartment,70
Rehovot,1,1,0,0,45,3500,housing unit,77.78
Rehovot,8,8,0,0,290,8500,other,29.31
Rehovot,4,4,0,2,85,5800,apartment,68.24
Rehovot,3.5,3,1,4,84,4500,apartment,53.57
Rehovot,5,5,0,1,110,5300,apartment,48.18
Rehovot,3,3,0,1,60,4900,apartment,81.67
Rehovot,5,5,0,0,230,8000,house,34.78
Rehovot,5,5,0,7,137,7000,apartment,51.09
Rehovot,3.5,3,1,3,90,3700,apartment,41.11
Rehovot,6,6,0,0,250,9900,house,39.6
Rehovot,3.5,3,1,3,70,4600,apartment,65.71
Rehovot,3.5,3,1,3,110,4800,apartment,43.64
Rehovot,3,3,0,3,70,4400,apartment,62.86
Rehovot,5.5,5,1,0,270,8800,house,32.59
Rehovot,2.5,2,1,0,70,3800,housing unit,54.29
Rehovot,2,2,0,1,40,3600,apartment,90
Rehovot,4,4,0,1,111,6250,apartment,56.31
Rehovot,3.5,3,1,1,100,5500,house,55
Rehovot,4,4,0,2,100,6500,apartment,65
Rehovot,5,5,0,19,150,8300,penthouse,55.33
Rehovot,4,4,0,2,80,3700,apartment,46.25
Rehovot,3,3,0,2,65,3900,apartment,60
Rehovot,3,3,0,1,80,4500,apartment,56.25
Rehovot,4.5,4,1,0,115,5000,house,43.48
Rehovot,5,5,0,7,143,7500,apartment,52.45
Rehovot,4,4,0,5,107,5400,apartment,50.47
Rehovot,3.5,3,1,3,95,4300,apartment,45.26
Rehovot,4,4,0,9,105,6000,apartment,57.14
Rehovot,4,4,0,1,120,5300,apartment,44.17
Rehovot,3,3,0,3,60,3200,apartment,53.33
Rehovot,4,4,0,1,113,6000,apartment,53.1
Rehovot,4,4,0,4,75,3800,apartment,50.67
Rehovot,4,4,0,6,120,5700,apartment,47.5
Rehovot,5,5,0,7,146,9000,penthouse,61.64
Rehovot,3,3,0,0,70,5450,garden apartment,77.86
Rehovot,5,5,0,3,115,7000,apartment,60.87
Rehovot,7,7,0,0,372,11500,house,30.91
Rehovot,2,2,0,0,40,3800,housing unit,95
Rehovot,5,5,0,6,145,7000,apartment,48.28
Rehovot,2,2,0,1,56,4300,housing unit,76.79
Rehovot,3,3,0,3,100,4300,apartment,43
Rehovot,4,4,0,5,110,5300,apartment,48.18
Rehovot,4,4,0,6,102,5500,apartment,53.92
Rehovot,4,4,0,3,78,6000,apartment,76.92
Rehovot,5.5,5,1,0,500,12000,house,24
Rehovot,2,2,0,1,40,3500,housing unit,87.5
Rehovot,3.5,3,1,2,90,4400,apartment,48.89
Rehovot,3,3,0,3,92,6000,apartment,65.22
Rehovot,4,4,0,3,120,5400,apartment,45
Rehovot,2,2,0,0,55,3800,garden apartment,69.09
Rehovot,2,2,0,1,46,3900,apartment,84.78
Rehovot,1,1,0,2,35,2900,apartment,82.86
Rehovot,5,5,0,4,123,7000,apartment,56.91
Rehovot,4,4,0,1,104,5400,apartment,51.92
Rehovot,3,3,0,2,77,4650,apartment,60.39
Rehovot,5,5,0,2,120,7000,apartment,58.33
Rehovot,4,4,0,6,102,5800,apartment,56.86
Rehovot,4,4,0,8,100,5500,apartment,55
Rehovot,2,2,0,7,40,3800,apartment,95
Rehovot,4,4,0,1,110,5600,other,50.91
Rehovot,4,4,0,1,110,5500,apartment,50
Rehovot,4,4,0,2,100,4950,apartment,49.5
Rehovot,4,4,0,4,117,6500,apartment,55.56
Rehovot,3,3,0,0,100,5200,house,52
Rehovot,5,5,0,5,125,4900,apartment,39.2
Rehovot,5,5,0,5,142,7500,apartment,52.82
Rehovot,3,3,0,1,160,5999,garden apartment,37.49
Rehovot,6,6,0,9,325,12000,duplex,36.92
Rehovot,4,4,0,1,81,4500,apartment,55.56
Rehovot,6,6,0,0,280,11000,house,39.29
Rehovot,4,4,0,3,86,5400,apartment,62.79
Rehovot,5,5,0,1,130,7000,house,53.85
Rehovot,2,2,0,0,37,3200,basement,86.49
Rehovot,3,3,0,0,75,4100,apartment,54.67
Rehovot,4,4,0,4,120,5900,apartment,49.17
Rehovot,4,4,0,1,90,5000,apartment,55.56
Rehovot,4,4,0,4,75,4500,apartment,60
Rehovot,3.5,3,1,2,72,4300,apartment,59.72
Rehovot,3.5,3,1,1,97,5300,apartment,54.64
Rehovot,1,1,0,1,32,2800,apartment,87.5
Rehovot,2.5,2,1,1,70,3700,basement,52.86
Rehovot,2,2,0,0,40,3000,housing unit,75
Rehovot,3.5,3,1,1,65,4300,apartment,66.15
Rehovot,2.5,2,1,0,55,3500,housing unit,63.64
Rehovot,2,2,0,2,60,3800,apartment,63.33
Rehovot,3,3,0,3,92,4300,apartment,46.74
Rehovot,3.5,3,1,4,81,4600,apartment,56.79
Rehovot,3.5,3,1,1,100,4500,apartment,45
